physical asset,location,ownership,commodity,Countries,status,USA states
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Crude Oil,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Crude Oil,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Crude Oil,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Crude Oil,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Crude Oil,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Crude Oil,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Crude Oil,Angola ,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,USA,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Canada,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Singapore,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,United Kingdom,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,France,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Italy,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Belgium,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Australia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Kazakhstan,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Natural Gas,Angola ,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,USA,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Canada,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Singapore,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,United Kingdom,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,France,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Italy,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Belgium,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Australia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Kazakhstan,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,LNG,Angola ,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,USA,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Canada,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Singapore,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,United Kingdom,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,France,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Italy,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Belgium,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Australia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Kazakhstan,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",ExxonMobil,Refinery Products,Angola ,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,USA,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Canada,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Singapore,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,United Kingdom,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,France,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Italy,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Belgium,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Australia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Kazakhstan,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Crude Oil,Angola ,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,USA,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Canada,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Singapore,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,United Kingdom,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,France,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Italy,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Belgium,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Australia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Kazakhstan,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Natural Gas,Angola ,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,USA,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Canada,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Singapore,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,United Kingdom,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,France,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Italy,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Belgium,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Australia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Kazakhstan,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Papua New Guinea,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,United Arab Emirates,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Nigeria,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Guyana,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Brazil,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Russia,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,LNG,Angola ,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,USA,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Canada,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,Singapore,,
Plant And Equipment (PP&E),"USA,Canada,Singapore,United Kingdom,France,Italy,Belgium,Australia,Kazakhstan,Papua New Guinea,United Arab Emirates,Nigeria,Guyana,Brazil,Russia,Angola,Midland Basin",Pioneer Natural Resources Company,Refinery Products,United Kingdom,,
