physical asset,location,ownership,commodity,Countries,status,USA states
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy,Energy Storage,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Ohio,Electricity,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Ohio,Natural Gas,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Ohio,Coal,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Ohio,Nuclear Fuel,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Ohio,Fossil Fuels,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Ohio,Energy Storage,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Indiana,Electricity,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Indiana,Natural Gas,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Indiana,Coal,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Indiana,Nuclear Fuel,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Indiana,Fossil Fuels,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Indiana,Energy Storage,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Carolinas,Electricity,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Carolinas,Natural Gas,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Carolinas,Coal,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Carolinas,Nuclear Fuel,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Carolinas,Fossil Fuels,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Carolinas,Energy Storage,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Piedmont,Electricity,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Piedmont,Natural Gas,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Piedmont,Coal,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Piedmont,Nuclear Fuel,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Piedmont,Fossil Fuels,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Piedmont,Energy Storage,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Progress,Electricity,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Progress,Natural Gas,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Progress,Coal,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Progress,Nuclear Fuel,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Progress,Fossil Fuels,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Progress,Energy Storage,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Florida,Electricity,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Florida,Natural Gas,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Florida,Coal,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Florida,Nuclear Fuel,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Florida,Fossil Fuels,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Facilities,"['North Carolina', 'Ohio', 'Kentucky', 'Florida', 'Tennessee', 'Illinois Basin', 'Central Appalachia', 'Carolinas', 'Southeast and Midwest regions of the USA']",Duke Energy Florida,Energy Storage,USA,,"['Illinois', 'Ohio', 'Florida', 'Tennessee', 'Kentucky', 'North Carolina']"
Fixtures,['nan'],Duke Energy,nan,nan,,['nan']
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy,Natural Gas,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy Progress,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy Progress,Natural Gas,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy Florida,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy Florida,Natural Gas,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Electricity,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Facilities [Nuclear Plants],"['North Carolina', 'Florida', 'South Carolina', 'Indiana']",Duke Energy Carolinas,Natural Gas,USA,,"['Indiana', 'South Carolina', 'North Carolina', 'Florida']"
Generation Portfolio,['nan'],Duke Energy,Electricity,nan,,['nan']
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Florida,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Florida,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Florida,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Florida,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Ohio,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Ohio,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Ohio,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Ohio,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Indiana,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Indiana,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Indiana,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Indiana,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Kentucky,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Kentucky,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Kentucky,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Kentucky,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Progress,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Progress,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Progress,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Progress,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Carolinas,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Carolinas,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Carolinas,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Duke Energy Carolinas,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Piedmont,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Piedmont,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Piedmont,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",Piedmont,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",GIC,Electricity,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",GIC,Natural Gas,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",GIC,Propane,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
infrastructure,"['Florida', 'Indiana', 'North Carolina', 'Ohio', 'Kentucky', 'Tennessee', 'Midwest', 'Southeast']",GIC,Clean Energy,USA,,"['Ohio', 'Florida', 'Indiana', 'Tennessee', 'Kentucky', 'North Carolina']"
interstate pipelines,"['North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Kentucky']",Duke Energy,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Land,['nan'],Duke Energy,nan,nan,,['nan']
Liquefied Natural Gas Inventories,['nan'],Duke Energy,Fuel,nan,,['nan']
Midstream Pipeline,"['Ohio', 'Kentucky']",Duke Energy,Natural Gas,USA,,"['Ohio', 'Kentucky']"
Natural Gas And Electric Assets,['nan'],Duke Energy,Natural Gas,nan,,['nan']
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy Ohio,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy Ohio,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy Kentucky,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy Kentucky,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy Florida,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Distribution And Transmission Activities,"['Portions of North Carolina', 'South Carolina', 'Tennessee', 'Ohio', 'Northern Kentucky']",Duke Energy Florida,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",Duke Energy Ohio,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",Duke Energy Ohio,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",Duke Energy,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",Duke Energy,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",Interstate Pipeline Companies,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",Interstate Pipeline Companies,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",,Natural Gas,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas Pipelines,"['Ohio', 'Kentucky', 'North Carolina', 'South Carolina', 'Tennessee']",,Electricity,USA,,"['Ohio', 'South Carolina', 'Tennessee', 'Kentucky', 'North Carolina']"
Natural Gas-Fired Power Plants,"['North Carolina', 'South Carolina', 'Indiana', 'Florida', 'Ohio']",Duke Energy,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Natural Gas-Fired Power Plants,"['North Carolina', 'South Carolina', 'Indiana', 'Florida', 'Ohio']",Duke Energy Carolinas,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Natural Gas-Fired Power Plants,"['North Carolina', 'South Carolina', 'Indiana', 'Florida', 'Ohio']",Duke Energy Florida,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
Natural Gas-Fired Power Plants,"['North Carolina', 'South Carolina', 'Indiana', 'Florida', 'Ohio']",Duke Energy Indiana,Electricity,USA,,"['North Carolina', 'Ohio', 'Florida', 'Indiana', 'South Carolina']"
